291 181 455 ; 877 134 389 ; 651 61 150 ; 817 935 287 ; 873 959 190 ; 
156 248 189 ; 665 628 214 ; 497 688 164 ; 789 954 258 ; 336 787 131 ; 
777 531 2 ; 633 921 373 ; 568 41 146 ; 122 210 113 ; 775 993 274 ; 
1023 418 57 ; 627 980 361 ; 292 176 447 ; 222 719 180 ; 1009 62 409 ; 
516 25 197 ; 413 586 98 ; 455 536 364 ; 665 73 468 ; 634 348 406 ; 
28 1009 85 ; 1008 803 325 ; 160 238 480 ; 879 170 472 ; 942 891 310 ; 
967 925 335 ; 529 711 387 ; 41 107 253 ; 114 71 108 ; 462 157 393 ; 
448 1019 459 ; 227 856 495 ; 465 296 215 ; 635 29 487 ; 502 1007 71 ; 
403 947 97 ; 91 378 420 ; 198 223 265 ; 270 523 278 ; 427 464 276 ; 
422 15 183 ; 254 618 407 ; 551 181 14 ; 580 929 99 ; 563 508 194 ; 
486 5 208 ; 865 469 192 ; 64 438 95 ; 588 448 281 ; 28 572 71 ; 
44 135 223 ; 662 146 321 ; 844 384 248 ; 749 63 427 ; 233 377 35 ; 
238 170 234 ; 707 366 9 ; 121 653 302 ; 569 114 162 ; 117 870 254 ; 
253 5 267 ; 399 586 11 ; 784 398 333 ; 847 761 301 ; 201 680 254 ; 
371 139 59 ; 737 84 369 ; 366 894 48 ; 480 744 269 ; 326 159 106 ; 
331 626 40 ; 918 113 401 ; 292 262 152 ; 30 232 456 ; 710 950 264 ; 
849 878 417 ; 933 19 328 ; 803 892 189 ; 524 861 447 ; 683 376 179 ; 
285 8 14 ; 398 917 469 ; 660 177 71 ; 892 222 216 ; 819 90 34 ; 
673 159 60 ; 692 599 178 ; 560 752 99 ; 398 247 127 ; 774 222 71 ; 
782 524 242 ; 675 134 203 ; 852 661 169 ; 50 457 121 ; 140 283 270 ; 
299 820 313 ; 898 158 366 ; 626 429 298 ; 873 480 159 ; 72 31 69 ; 
596 265 283 ; 730 784 45 ; 368 677 404 ; 825 207 216 ; 85 629 439 ; 
905 846 187 ; 39 712 379 ; 468 246 45 ; 949 341 376 ; 980 834 465 ; 
222 53 49 ; 1006 54 438 ; 660 730 304 ; 867 211 368 ; 472 766 50 ; 
294 437 235 ; 1006 408 484 ; 228 254 475 ; 570 726 11 ; 380 23 220 ; 
434 417 25 ; 488 383 167 ; 195 55 349 ; 406 96 93 ; 148 962 372 ; 
585 889 104 ; 994 697 306 ; 224 544 344 ; 950 859 369 ; 973 76 391 ; 
366 273 331 ; 749 692 473 ; 805 69 214 ; 901 107 457 ; 839 1011 271 ; 
704 340 95 ; 377 986 468 ; 921 591 270 ; 756 424 250 ; 832 827 284 ; 
81 586 486 ; 773 780 108 ; 843 438 90 ; 950 291 383 ; 937 550 60 ; 
253 957 23 ; 216 925 155 ; 807 864 292 ; 207 2 113 ; 10 91 277 ; 
596 129 210 ; 352 533 287 ; 790 663 177 ; 57 574 80 ; 607 362 442 ; 
540 989 135 ; 442 272 117 ; 282 956 193 ; 284 513 356 ; 375 827 31 ; 
504 949 257 ; 14 128 217 ; 677 81 386 ; 228 877 180 ; 590 575 206 ; 
556 187 85 ; 828 52 414 ; 761 133 12 ; 250 1021 2 ; 53 68 486 ; 
1002 149 398 ; 107 826 74 ; 188 832 476 ; 42 605 194 ; 617 435 462 ; 
804 872 192 ; 856 826 56 ; 989 198 61 ; 986 876 350 ; 30 815 184 ; 
179 105 46 ; 1006 923 496 ; 814 732 175 ; 395 194 408 ; 830 908 126 ; 
679 164 475 ; 481 1001 388 ; 680 618 184 ; 532 996 58 ; 323 600 216 ; 
428 258 339 ; 328 919 238 ; 36 662 76 ; 230 594 295 ; 114 568 222 ; 
278 136 65 ; 255 508 260 ; 873 712 221 ; 845 882 313 ; 422 1015 38 ; 
680 154 381 ; 575 496 94 ; 214 821 398 ; 808 936 474 ; 353 422 16 ; 
489 739 486 ; 997 711 280 ; 685 141 104 ; 544 250 221 ; 535 892 131 ; 
689 834 221 ; 161 180 185 ; 982 878 225 ; 894 588 15 ; 293 528 463 ; 
8 582 400 ; 720 914 449 ; 861 478 350 ; 87 916 140 ; 980 151 376 ; 
790 832 275 ; 970 145 380 ; 824 34 77 ; 388 137 296 ; 916 25 182 ; 
474 265 459 ; 364 995 396 ; 843 673 252 ; 735 13 101 ; 886 921 256 ; 
694 316 256 ; 839 400 334 ; 874 646 232 ; 1011 850 52 ; 12 924 268 ; 
278 268 396 ; 249 644 274 ; 922 716 35 ; 936 625 430 ; 833 621 237 ; 
126 574 235 ; 526 292 497 ; 148 981 208 ; 998 445 94 ; 899 298 22 ; 
143 42 306 ; 787 261 496 ; 479 844 97 ; 80 222 108 ; 701 335 372 ; 
251 310 265 ; 544 979 415 ; 501 439 54 ; 946 774 258 ; 220 72 325 ; 
263 406 140 ; 524 1019 459 ; 344 856 234 ; 566 592 217 ; 901 240 361 ; 
187 722 422 ; 142 305 10 ; 581 415 458 ; 331 674 351 ; 403 907 93 ; 
810 1015 454 ; 805 242 329 ; 637 256 345 ; 206 749 37 ; 446 298 187 ; 
144 548 384 ; 450 26 11 ; 865 48 269 ; 515 571 162 ; 398 1017 490 ; 
389 659 125 ; 631 564 23 ; 887 993 384 ; 612 742 454 ; 910 33 192 ; 
435 225 322 ; 461 604 111 ; 510 101 121 ; 57 179 462 ; 50 589 42 ; 
709 379 184 ; 249 978 234 ; 218 335 149 ; 960 329 165 ; 993 529 53 ; 
194 151 472 ; 798 942 195 ; 899 135 84 ; 55 194 246 ; 644 768 88 ; 
1023 716 350 ; 978 30 192 ; 289 1000 237 ; 618 809 36 ; 123 206 124 ; 
274 514 338 ; 193 233 116 ; 328 414 119 ; 522 80 114 ; 266 828 321 ; 
983 603 26 ; 1013 63 57 ; 989 796 291 ; 774 724 260 ; 981 589 122 ; 
471 423 69 ; 705 451 276 ; 95 254 353 ; 175 957 273 ; 1004 690 0 ; 
583 44 426 ; 646 422 89 ; 418 753 223 ; 119 350 476 ; 708 564 219 ; 
107 902 4 ; 558 490 303 ; 813 271 164 ; 746 380 171 ; 412 1012 423 ; 
457 887 7 ; 879 720 478 ; 608 543 176 ; 958 332 394 ; 499 895 465 ; 
377 391 217 ; 867 358 340 ; 114 7 99 ; 494 774 112 ; 483 693 50 ; 
346 592 30 ; 42 50 283 ; 586 154 366 ; 918 677 71 ; 789 294 213 ; 
156 620 64 ; 514 28 45 ; 521 1019 432 ; 272 775 134 ; 965 253 369 ; 
534 144 44 ; 584 491 234 ; 739 694 380 ; 392 481 206 ; 686 202 188 ; 
282 423 249 ; 311 1020 189 ; 306 437 368 ; 58 991 97 ; 311 1016 253 ; 
455 500 407 ; 947 330 417 ; 617 203 261 ; 74 661 468 ; 276 1014 284 ; 
699 107 175 ; 696 381 357 ; 109 145 376 ; 76 430 127 ; 69 988 425 ; 
569 463 320 ; 900 472 344 ; 79 41 279 ; 740 350 344 ; 730 26 110 ; 
838 389 290 ; 195 11 154 ; 340 967 42 ; 770 182 91 ; 734 479 287 ; 
173 64 148 ; 645 104 422 ; 687 67 342 ; 13 647 289 ; 39 277 173 ; 
429 183 184 ; 440 789 422 ; 383 43 225 ; 566 430 165 ; 21 894 191 ; 
85 402 58 ; 189 480 23 ; 256 434 153 ; 903 467 60 ; 156 217 65 ; 
340 697 452 ; 105 991 101 ; 149 456 17 ; 579 261 281 ; 449 836 167 ; 
852 98 452 ; 308 558 310 ; 743 639 83 ; 186 383 52 ; 403 140 263 ; 
76 960 124 ; 43 162 480 ; 499 827 133 ; 760 852 478 ; 573 419 106 ; 
671 8 7 ; 205 706 479 ; 844 569 0 ; 203 689 207 ; 343 689 445 ; 
280 845 37 ; 442 317 369 ; 245 918 13 ; 74 645 396 ; 493 951 185 ; 
501 682 218 ; 183 242 109 ; 753 110 31 ; 418 721 487 ; 83 494 187 ; 
928 671 398 ; 221 925 74 ; 116 198 168 ; 761 994 198 ; 688 503 444 ; 
346 585 73 ; 588 315 391 ; 698 250 58 ; 395 5 11 ; 890 988 302 ; 
537 267 193 ; 438 849 366 ; 636 850 95 ; 607 72 367 ; 86 392 160 ; 
672 181 432 ; 987 472 191 ; 213 947 267 ; 218 126 162 ; 183 748 433 ; 
450 430 175 ; 275 16 277 ; 101 847 459 ; 173 771 88 ; 565 431 59 ; 
747 780 205 ; 195 451 301 ; 118 710 456 ; 245 644 201 ; 993 974 376 ; 
399 145 167 ; 415 878 177 ; 239 2 276 ; 1010 786 190 ; 417 129 411 ; 
173 582 89 ; 624 684 444 ; 311 748 219 ; 955 2 474 ; 905 498 219 ; 
27 153 108 ; 905 258 336 ; 907 638 119 ; 669 96 202 ; 798 752 156 ; 
357 949 290 ; 17 869 387 ; 765 984 344 ; 767 194 75 ; 241 673 298 ; 
394 98 244 ; 652 946 439 ; 267 161 160 ; 363 640 424 ; 91 80 113 ; 
16 962 492 ; 885 994 413 ; 846 626 382 ; 16 569 207 ; 690 443 239 ; 
788 199 204 ; 710 1006 475 ; 871 671 375 ; 487 219 34 ; 568 436 142 ; 
506 428 313 ; 476 777 138 ; 78 119 411 ; 647 227 353 ; 67 78 438 ; 
266 170 88 ; 249 657 60 ; 920 773 394 ; 115 131 357 ; 551 877 209 ; 
980 691 401 ; 733 521 427 ; 853 212 176 ; 56 750 138 ; 134 280 94 ; 
304 500 341 ; 962 484 271 ; 711 154 176 ; 842 695 68 ; 696 700 371 ; 
363 249 51 ; 884 305 247 ; 72 837 76 ; 822 423 421 ; 78 657 137 ; 
578 958 19 ; 38 502 216 ; 192 294 258 ; 888 1007 169 ; 564 810 483 ; 
814 141 195 ; 95 452 118 ; 932 473 94 ; 331 322 331 ; 989 228 385 ; 
923 267 48 ; 401 611 54 ; 696 893 169 ; 679 862 433 ; 465 650 57 ; 
607 109 102 ; 35 956 468 ; 508 638 435 ; 831 393 31 ; 35 971 246 ; 
302 603 175 ; 914 813 159 ; 783 38 320 ; 622 480 336 ; 248 785 479 ; 
357 631 121 ; 289 267 164 ; 928 1022 59 ; 297 661 32 ; 244 632 3 ; 
847 567 314 ; 637 402 484 ; 675 639 82 ; 131 547 366 ; 917 111 208 ; 
524 140 92 ; 792 776 213 ; 790 423 247 ; 428 579 231 ; 36 542 52 ; 
603 540 97 ; 1006 841 264 ; 621 7 109 ; 144 981 153 ; 255 529 328 ; 
395 325 45 ; 147 479 406 ; 571 922 378 ; 126 245 248 ; 669 889 400 ; 
185 754 228 ; 2 443 260 ; 10 768 6 ; 991 745 435 ; 497 854 383 ; 
822 855 387 ; 277 357 214 ; 175 651 382 ; 420 712 449 ; 286 176 299 ; 
16 701 288 ; 459 805 378 ; 204 891 256 ; 949 574 358 ; 779 401 402 ; 
611 484 95 ; 968 963 29 ; 596 565 123 ; 284 738 122 ; 460 13 259 ; 
137 982 289 ; 942 88 309 ; 809 220 437 ; 359 363 281 ; 761 473 346 ; 
221 56 314 ; 160 461 25 ; 725 120 441 ; 439 979 441 ; 453 210 125 ; 
411 751 42 ; 499 284 123 ; 719 277 130 ; 58 474 419 ; 531 597 427 ; 
587 475 36 ; 25 964 337 ; 145 373 342 ; 100 379 283 ; 310 668 315 ; 
37 394 384 ; 322 258 279 ; 599 40 82 ; 50 631 49 ; 647 558 40 ; 
98 222 159 ; 38 108 151 ; 411 154 396 ; 790 925 221 ; 435 88 46 ; 
829 728 184 ; 63 755 426 ; 103 257 228 ; 735 479 231 ; 269 759 217 ; 
492 546 32 ; 600 921 194 ; 754 297 376 ; 655 843 224 ; 744 465 30 ; 
448 397 69 ; 180 367 87 ; 437 659 206 ; 916 527 58 ; 651 444 117 ; 
174 1009 458 ; 71 647 470 ; 369 324 490 ; 188 412 64 ; 653 266 124 ; 
26 556 336 ; 394 651 84 ; 29 809 352 ; 556 47 222 ; 1001 20 242 ; 
986 263 158 ; 609 997 276 ; 933 284 99 ; 321 324 24 ; 588 1020 124 ; 
120 412 297 ; 771 253 228 ; 556 273 342 ; 604 731 71 ; 624 58 148 ; 
887 36 437 ; 861 188 175 ; 121 411 204 ; 445 1004 254 ; 442 760 399 ; 
854 146 171 ; 83 582 343 ; 357 388 150 ; 64 223 299 ; 122 615 51 ; 
158 984 171 ; 346 291 471 ; 758 208 272 ; 738 34 213 ; 474 181 210 ; 
620 917 240 ; 178 748 435 ; 566 327 434 ; 790 462 387 ; 381 177 220 ; 
342 516 174 ; 633 719 57 ; 841 759 347 ; 875 920 441 ; 33 503 419 ; 
950 527 202 ; 674 382 290 ; 1001 321 413 ; 439 616 411 ; 616 976 209 ; 
109 435 455 ; 828 52 289 ; 564 15 182 ; 460 737 396 ; 963 148 331 ; 
467 34 240 ; 849 541 146 ; 146 202 393 ; 763 429 482 ; 715 423 66 ; 
126 798 342 ; 178 491 187 ; 194 817 424 ; 931 961 324 ; 55 957 452 ; 
90 985 168 ; 631 940 63 ; 833 545 424 ; 238 127 187 ; 661 149 442 ; 
435 788 57 ; 926 511 412 ; 720 39 358 ; 657 131 448 ; 590 684 475 ; 
552 152 359 ; 468 87 153 ; 1013 871 148 ; 116 778 461 ; 266 424 151 ; 
30 786 133 ; 541 250 360 ; 581 916 123 ; 712 753 455 ; 372 496 252 ; 
524 295 51 ; 611 184 387 ; 459 704 111 ; 213 9 116 ; 638 577 384 ; 
400 782 334 ; 650 398 308 ; 542 941 346 ; 271 156 223 ; 768 29 263 ; 
39 492 124 ; 224 483 268 ; 928 942 112 ; 938 366 431 ; 491 930 60 ; 
249 737 498 ; 647 573 302 ; 565 951 384 ; 721 886 103 ; 750 510 110 ; 
218 506 234 ; 701 2 482 ; 619 110 210 ; 985 677 362 ; 892 434 456 ; 
605 828 439 ; 154 599 0 ; 82 1019 0 ; 968 958 413 ; 454 145 342 ; 
960 99 245 ; 963 93 171 ; 49 311 157 ; 727 434 16 ; 137 470 14 ; 
965 998 386 ; 540 750 467 ; 536 126 65 ; 470 67 27 ; 615 730 280 ; 
715 95 86 ; 808 702 219 ; 96 987 150 ; 530 868 139 ; 1000 710 118 ; 
974 420 351 ; 701 735 337 ; 827 180 229 ; 895 732 61 ; 601 204 288 ; 
696 130 371 ; 374 1017 46 ; 338 819 147 ; 182 671 235 ; 892 225 321 ; 
288 941 213 ; 1023 574 204 ; 179 747 145 ; 911 433 36 ; 91 589 143 ; 
222 336 160 ; 215 799 184 ; 11 22 239 ; 682 365 129 ; 907 214 427 ; 
824 39 295 ; 374 839 323 ; 98 292 478 ; 531 573 473 ; 96 724 41 ; 
432 453 312 ; 207 877 374 ; 229 652 446 ; 594 765 29 ; 808 36 115 ; 
848 199 470 ; 663 650 151 ; 956 76 141 ; 505 706 375 ; 205 199 210 ; 
658 807 490 ; 512 614 235 ; 140 636 342 ; 906 669 312 ; 942 360 378 ; 
118 958 363 ; 768 333 183 ; 845 83 190 ; 527 954 234 ; 726 309 147 ; 
509 783 277 ; 99 666 283 ; 735 757 55 ; 380 53 332 ; 740 967 242 ; 
675 642 416 ; 1008 141 298 ; 67 304 267 ; 1022 398 96 ; 307 998 315 ; 
66 779 113 ; 733 194 6 ; 466 122 18 ; 519 190 297 ; 462 140 226 ; 
81 8 214 ; 222 1019 289 ; 526 750 398 ; 925 302 237 ; 899 381 479 ; 
654 162 186 ; 848 452 53 ; 970 842 462 ; 136 944 108 ; 276 402 303 ; 
285 600 277 ; 280 450 394 ; 6 284 41 ; 308 185 259 ; 689 85 80 ; 
851 291 207 ; 279 564 361 ; 98 546 382 ; 18 994 324 ; 420 937 317 ; 
1020 319 157 ; 446 805 410 ; 730 490 78 ; 916 702 224 ; 1001 814 296 ; 
268 802 461 ; 833 419 332 ; 355 885 268 ; 326 274 286 ; 239 823 36 ; 
558 624 96 ; 340 711 328 ; 830 53 227 ; 508 426 337 ; 299 82 101 ; 
77 428 146 ; 496 600 363 ; 358 28 452 ; 632 578 431 ; 431 122 205 ; 
31 86 281 ; 742 47 435 ; 796 454 63 ; 198 567 410 ; 280 573 234 ; 
708 555 117 ; 285 806 118 ; 313 866 99 ; 892 258 145 ; 1014 999 229 ; 
77 956 372 ; 124 448 231 ; 578 279 422 ; 121 941 170 ; 694 64 52 ; 
226 509 364 ; 8 8 69 ; 875 3 202 ; 109 356 179 ; 84 317 491 ; 
17 709 174 ; 465 108 471 ; 744 250 415 ; 662 164 381 ; 726 276 410 ; 
211 669 105 ; 219 746 111 ; 222 84 291 ; 578 759 450 ; 895 279 223 ; 
580 813 112 ; 689 400 101 ; 939 111 126 ; 80 400 102 ; 356 810 440 ; 
1 891 226 ; 747 174 78 ; 831 490 465 ; 567 656 340 ; 846 932 198 ; 
635 268 418 ; 11 645 426 ; 122 463 103 ; 522 1 75 ; 308 202 363 ; 
176 104 167 ; 350 218 205 ; 840 552 396 ; 473 84 92 ; 381 194 323 ; 
649 176 433 ; 270 739 448 ; 733 966 135 ; 734 85 465 ; 936 308 319 ; 
17 888 459 ; 235 445 139 ; 787 749 322 ; 871 861 298 ; 42 516 371 ; 
218 1017 264 ; 957 105 441 ; 900 228 355 ; 985 473 280 ; 270 216 375 ; 
134 268 227 ; 579 495 64 ; 304 49 20 ; 142 444 207 ; 658 287 319 ; 
652 512 405 ; 757 361 383 ; 986 481 329 ; 435 309 401 ; 652 872 322 ; 
920 324 456 ; 391 816 322 ; 441 520 125 ; 885 1012 114 ; 148 327 232 ; 
660 708 154 ; 1022 283 462 ; 479 816 308 ; 788 201 326 ; 637 572 333 ; 
961 188 1 ; 753 963 289 ; 250 268 189 ; 238 902 318 ; 565 654 31 ; 
249 41 347 ; 532 79 32 ; 325 875 82 ; 526 609 297 ; 74 779 13 ; 
263 576 106 ; 202 270 451 ; 470 355 317 ; 349 881 371 ; 1003 244 377 ; 
20 779 450 ; 100 951 51 ; 975 97 359 ; 561 746 408 ; 316 136 99 ; 
892 162 105 ; 138 126 384 ; 493 843 406 ; 350 786 149 ; 594 967 430 ; 
350 689 129 ; 277 660 106 ; 375 139 470 ; 97 968 381 ; 233 275 18 ; 
396 680 362 ; 522 325 471 ; 341 171 281 ; 103 488 483 ; 46 130 449 ; 
735 776 8 ; 371 418 358 ; 510 160 383 ; 454 877 18 ; 729 108 208 ; 
386 678 21 ; 711 93 213 ; 882 671 235 ; 347 718 108 ; 477 91 203 ; 
229 59 397 ; 647 377 492 ; 807 973 391 ; 661 919 102 ; 769 963 32 ; 
423 217 486 ; 517 890 216 ; 164 38 459 ; 882 550 473 ; 973 142 56 ; 
9 803 490 ; 386 152 107 ; 335 895 311 ; 231 101 274 ; 170 786 379 ; 
387 152 292 ; 254 928 432 ; 292 367 417 ; 842 688 29 ; 984 333 455 ; 
764 455 292 ; 916 806 49 ; 787 781 288 ; 889 540 391 ; 651 959 378 ; 
803 100 161 ; 707 688 408 ; 50 769 38 ; 738 1014 434 ; 47 93 409 ; 
502 145 313 ; 285 207 397 ; 42 655 5 ; 582 414 381 ; 518 405 274 ; 
618 566 421 ; 282 90 104 ; 27 893 95 ; 17 963 1 ; 110 852 295 ; 
255 702 387 ; 462 291 265 ; 93 797 390 ; 508 42 73 ; 913 176 439 ; 
455 961 17 ; 545 501 303 ; 414 748 229 ; 354 21 212 ; 182 32 485 ; 
884 91 299 ; 152 653 3 ; 949 475 293 ; 991 340 311 ; 143 788 447 ; 
80 729 432 ; 581 265 279 ; 305 82 44 ; 326 951 323 ; 358 812 197 ; 
450 784 75 ; 79 1011 124 ; 554 676 388 ; 895 435 77 ; 659 702 220 ; 
364 858 295 ; 629 445 371 ; 712 578 404 ; 639 101 341 ; 427 1002 331 ; 
187 37 21 ; 174 981 447 ; 851 29 78 ; 262 26 305 ; 965 1014 52 ; 
799 97 259 ; 221 284 147 ; 799 28 169 ; 900 77 257 ; 878 452 476 ; 
915 162 107 ; 873 321 7 ; 902 560 325 ; 929 329 208 ; 919 993 319 ; 
1017 268 456 ; 277 931 199 ; 306 176 32 ; 383 133 147 ; 836 729 71 ; 
998 729 1 ; 295 916 161 ; 855 253 174 ; 160 442 484 ; 129 893 465 ; 
397 261 41 ; 305 428 358 ; 481 817 435 ; 615 980 233 ; 320 1020 93 ; 
25 913 345 ; 941 698 11 ; 171 332 242 ; 613 869 118 ; 482 286 294 ; 
743 623 324 ; 147 953 465 ; 964 537 70 ; 921 426 456 ; 917 699 83 ; 
806 784 427 ; 481 843 97 ; 813 174 98 ; 658 360 461 ; 945 706 190 ; 
544 158 308 ; 474 8 123 ; 1011 162 483 ; 413 798 419 ; 89 1 136 ; 
873 549 353 ; 693 98 72 ; 867 588 157 ; 203 226 430 ; 909 476 81 ; 
44 185 222 ; 52 636 246 ; 214 211 12 ; 1013 751 307 ; 1014 163 365 ; 
539 493 130 ; 637 605 447 ; 202 174 328 ; 428 556 367 ; 904 573 386 ; 
65 511 328 ; 702 994 368 ; 913 926 324 ; 640 846 266 ; 804 155 3 ; 
273 577 266 ; 878 848 185 ; 28 789 7 ; 584 572 181 ; 134 559 21 ; 
645 431 365 ; 615 347 227 ; 518 315 229 ; 340 497 206 ; 495 669 227 ; 
48 831 131 ; 896 508 420 ; 661 823 370 ; 210 316 434 ; 769 237 98 ; 
176 39 444 ; 523 930 194 ; 838 475 445 ; 311 933 211 ; 980 1008 151 ; 
787 863 130 ; 272 991 130 ; 71 973 451 ; 388 983 68 ; 625 554 202 ; 
664 258 91 ; 570 608 211 ; 21 550 430 ; 955 1009 276 ; 939 785 368 ; 
779 31 4 ; 746 350 8 ; 696 541 64 ; 655 369 179 ; 185 408 387 ; 
444 191 209 ; 28 151 157 ; 578 633 164 ; 564 930 309 ; 325 514 96 ; 
356 54 456 ; 706 382 19 ; 223 982 57 ; 593 630 293 ; 1001 665 309 ; 
168 302 258 ; 319 604 86 ; 953 452 339 ; 859 321 313 ; 349 122 221 ; 
403 862 66 ; 786 333 331 ; 744 550 145 ; 350 440 461 ; 1016 985 50 ; 
294 691 411 ; 898 842 487 ; 326 1021 343 ; 648 754 408 ; 770 28 459 ; 
608 650 68 ; 941 605 239 ; 467 243 481 ; 907 104 62 ; 868 558 160 ; 
536 989 16 ; 354 564 339 ; 351 459 137 ; 81 283 280 ; 109 966 372 ; 
760 974 214 ; 341 362 410 ; 584 535 331 ; 688 429 386 ; 222 674 18 ; 
187 910 238 ; 752 417 158 ; 187 823 364 ; 471 531 399 ; 413 887 373 ; 
364 989 210 ; 726 675 478 ; 237 278 8 ; 667 348 444 ; 317 302 305 ; 
203 101 287 ; 621 435 451 ; 420 100 339 ; 951 115 294 ; 814 212 225 ; 
779 419 443 ; 430 361 367 ; 708 645 237 ; 32 490 34 ; 335 1023 25 ; 
436 754 166 ; 871 673 178 ; 971 320 399 ; 63 155 467 ; 275 460 14 ; 
694 155 412 ; 32 214 375 ; 677 999 165 ; 143 998 113 ; 142 639 105 ; 
897 598 12 ; 546 760 276 ; 867 519 204 ; 1022 698 363 ; 458 804 154 ; 
614 700 450 ; 828 351 460 ; 804 432 16 ; 778 197 126 ; 393 1018 381 ; 
991 127 496 ; 727 695 201 ; 222 87 151 ; 920 451 390 ; 700 877 360 ; 
376 555 491 ; 727 928 225 ; 135 308 281 ; 332 366 397 ; 327 568 255 ; 
454 912 437 ; 125 105 256 ; 213 868 244 ; 664 451 150 ; 517 31 443 ; 
49 70 339 ; 977 723 252 ; 261 157 407 ; 628 394 119 ; 172 386 351 ; 
60 771 62 ; 165 99 264 ; 9 155 234 ; 460 434 27 ; 492 609 359 ; 
562 460 384 ; 262 688 405 ; 419 620 382 ; 813 687 332 ; 175 62 84 ; 
946 789 168 ; 22 945 432 ; 177 203 77 ; 611 698 106 ; 196 833 411 ; 
657 462 203 ; 321 139 325 ; 941 794 151 ; 604 686 18 ; 667 182 120 ; 
432 874 415 ; 353 602 342 ; 557 495 8 ; 231 397 305 ; 41 760 89 ; 
503 591 449 ; 642 985 430 ; 412 616 284 ; 74 667 269 ; 256 507 6 ; 
106 522 197 ; 708 460 257 ; 179 420 98 ; 577 558 307 ; 313 283 411 ; 
905 204 120 ; 866 783 23 ; 458 659 321 ; 101 452 454 ; 608 850 252 ; 
107 891 301 ; 567 340 267 ; 988 143 436 ; 522 502 383 ; 805 69 68 ; 
1009 701 50 ; 768 812 235 ; 403 542 97 ; 856 684 491 ; 682 900 289 ; 
550 349 109 ; 890 929 368 ; 9 169 112 ; 512 612 200 ; 581 609 86 ; 
259 919 63 ; 47 86 80 ; 589 119 69 ; 249 610 164 ; 126 179 284 ; 
475 357 287 ; 380 641 369 ; 549 469 287 ; 138 261 493 ; 747 575 441 ; 
642 670 394 ; 728 751 325 ; 847 576 257 ; 433 804 10 ; 613 865 244 ; 
970 584 210 ; 587 853 61 ; 33 988 418 ; 294 109 215 ; 870 766 189 ; 
516 981 260 ; 243 430 126 ; 819 951 374 ; 600 14 101 ; 441 350 151 ; 
1 812 164 ; 854 725 102 ; 818 1019 481 ; 928 839 118 ; 670 796 213 ; 
627 477 203 ; 34 799 151 ; 985 826 343 ; 999 675 346 ; 325 958 326 ; 
113 830 271 ; 839 648 116 ; 834 30 286 ; 649 468 217 ; 422 177 105 ; 
899 756 391 ; 674 828 471 ; 476 119 373 ; 128 229 150 ; 62 940 18 ; 
893 43 219 ; 517 172 317 ; 547 130 76 ; 1016 907 62 ; 169 564 492 ; 
926 892 110 ; 730 823 473 ; 849 788 207 ; 54 714 392 ; 994 616 128 ; 
14 844 418 ; 186 161 427 ; 316 317 257 ; 200 283 92 ; 764 899 200 ; 
632 913 294 ; 431 802 428 ; 195 342 254 ; 910 358 115 ; 502 502 209 ; 
322 708 12 ; 483 784 294 ; 800 353 228 ; 60 469 396 ; 959 578 368 ; 
849 856 305 ; 627 12 393 ; 969 922 457 ; 303 633 220 ; 805 398 334 ; 
490 134 169 ; 250 908 443 ; 603 844 475 ; 48 73 43 ; 626 525 359 ; 
458 718 119 ; 470 520 80 ; 368 753 215 ; 1001 157 85 ; 376 472 284 ; 
510 265 442 ; 395 380 124 ; 215 979 462 ; 288 331 361 ; 814 766 117 ; 
508 113 432 ; 4 309 450 ; 757 109 101 ; 915 878 341 ; 363 926 287 ; 
628 756 499 ; 1008 52 137 ; 964 622 200 ; 271 771 64 ; 13 969 124 ; 
127 769 454 ; 436 3 359 ; 545 732 231 ; 399 806 381 ; 302 857 28 ; 
34 260 211 ; 87 173 247 ; 709 482 431 ; 457 1006 91 ; 402 794 270 ; 
147 373 32 ; 150 460 291 ; 883 551 183 ; 665 376 369 ; 498 92 340 ; 
758 171 178 ; 931 878 177 ; 389 546 312 ; 371 153 397 ; 142 32 294 ; 
515 948 472 ; 975 967 215 ; 502 398 474 ; 879 375 53 ; 971 752 294 ; 
119 406 336 ; 997 95 178 ; 519 895 309 ; 673 357 431 ; 705 275 106 ; 
629 596 312 ; 572 39 3 ; 970 657 242 ; 322 110 261 ; 50 228 88 ; 
456 844 307 ; 552 170 278 ; 423 428 248 ; 780 51 499 ; 32 45 124 ; 
628 182 449 ; 667 833 154 ; 301 412 382 ; 411 493 317 ; 640 429 179 ; 
460 312 309 ; 631 315 237 ; 35 291 289 ; 86 786 333 ; 131 931 413 ; 
313 756 325 ; 123 187 41 ; 535 189 129 ; 4 138 62 ; 433 409 393 ; 
745 730 417 ; 36 484 470 ; 327 789 229 ; 90 494 208 ; 1021 980 338 ; 
753 473 225 ; 940 595 35 ; 106 360 122 ; 244 426 229 ; 654 903 117 ; 
360 997 226 ; 844 527 363 ; 610 688 12 ; 80 884 215 ; 36 142 325 ; 
510 555 318 ; 81 258 496 ; 441 84 160 ; 867 445 194 ; 746 810 119 ; 
719 584 409 ; 222 80 77 ; 910 636 362 ; 770 495 52 ; 912 445 332 ; 
444 391 265 ; 702 67 379 ; 787 684 364 ; 208 382 201 ; 1019 325 304 ; 
579 922 214 ; 659 856 54 ; 271 610 88 ; 767 974 103 ; 188 394 453 ; 
